"Item_Weight","Item_Fat_ContentLF","Item_Fat_Contentlow fat","Item_Fat_ContentLow Fat","Item_Fat_Contentreg","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
7,0,0,1,0,0,0.15202235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106.628,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.6,0,0,1,0,0,0.087383304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,180.4292,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18.35,0,0,1,0,0,0.03066757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,193.4162,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
13.8,0,0,0,0,1,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.3012,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18.35,0,0,1,0,0,0.03321399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154.934,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.097429924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172.8738,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.895,0,0,0,0,1,0.039120291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.8296,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.01055095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,234.9958,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
15.5,0,0,1,0,0,0.053480419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.377,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
14.5,0,0,0,0,1,0.128520186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.4332,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.044444956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,245.2802,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.26,0,0,1,0,0,0.034544435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116.0834,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10,0,0,1,0,0,0.073678663,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120.944,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
9,0,0,1,0,0,0.079668739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.6644,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5.655,0,0,1,0,0,0.085447928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.85,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18.6,0,0,1,0,0,0.080434451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93.4436,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15,0,0,1,0,0,0.044978225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,140.8838,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
20.5,0,0,1,0,0,0.023190134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153.434,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.785,0,0,1,0,0,0.025967624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119.9414,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8.77,0,0,0,1,0,0.046962004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.8422,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
18.75,0,0,1,0,0,0.05233528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108.128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
19.85,0,0,1,0,0,0.17635245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,220.8772,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.5,1,0,0,0,0,0.013692598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259.7304,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
14.6,1,0,0,0,0,0.053930934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,242.3538,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
11.8,0,0,0,0,1,0.093655728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,127.1704,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11.65,0,0,0,0,1,0.018275816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110.8544,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
13.65,0,0,0,0,1,0.184167712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,213.7902,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.158954903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.9558,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
16.6,0,0,1,0,0,0.050392993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,118.4124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
18,0,0,1,0,0,0.008558144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0618,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
7.17,0,0,0,0,1,0.059820884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.3968,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10.3,1,0,0,0,0,0.070149088,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264.5226,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.095919472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.6552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.058092551,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,172.0422,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
11.5,0,0,1,0,0,0.286357776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123.9704,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7.855,0,0,0,0,1,0.161798604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2848,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.148742896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.128,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
17.35,0,0,1,0,0,0.053930934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.2038,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
9,0,0,1,0,0,0.032022535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.8016,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.049842613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.2526,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,1,0,0,0.156304192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256.3672,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
10.195,0,0,0,0,1,0.012458143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,196.311,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
15.7,0,0,1,0,0,0.037201127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181.7634,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15.7,0,0,1,0,0,0.045274134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.966,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8.88,0,0,1,0,0,0.098603729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,210.727,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
15.2,1,0,0,0,0,0.097457483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.4492,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
10.195,0,0,1,0,0,0.051661272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3558,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
6.67,0,0,0,0,1,0.053930934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,133.0626,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.041273391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,91.6804,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.6,0,0,0,0,1,0.141997869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90.5514,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8.975,0,0,0,0,1,0.053930934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84.9224,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
13.8,0,0,1,0,0,0.058339153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,246.2802,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
16.35,0,0,1,0,0,0.020544065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.9324,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
6.11,0,0,0,0,1,0.103503049,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.6968,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
7.785,0,0,1,0,0,0.140342195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,105.6306,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.12929931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,178.237,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
18.85,0,0,1,0,0,0.036031137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.4562,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.008903212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,120.9756,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.65,0,0,1,0,0,0.087669485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127.2678,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
7.5,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.2588,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
5.985,0,0,1,0,0,0.005661669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.5924,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.78,0,0,0,0,1,0.053930934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.012,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
6.195,0,0,1,0,0,0.07198553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122.2098,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
18.6,0,0,0,0,1,0.17133418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48.8376,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.63,0,0,0,0,1,0.047329385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174.1422,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
11.8,0,0,0,0,1,0.170977155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117.0834,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.075,0,0,1,0,0,0.058298384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,145.8128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.395,0,0,1,0,0,0.039715591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.1042,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17.85,0,0,1,0,0,0.046824729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,153.6682,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
12.35,0,0,0,0,1,0.311090379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2328,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14.6,0,0,1,0,0,0.059611153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,238.3538,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.103517853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11.65,0,0,0,0,1,0.075834825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,82.9908,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.7,0,0,1,0,0,0.170072462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,183.8266,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8.77,0,0,0,0,1,0.053930934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.6422,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
20.25,0,0,1,0,0,0.036399734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,219.3482,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
13.65,0,0,0,0,1,0.072912432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198.4426,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
17.7,0,0,1,0,0,0.012567811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168.4474,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8.315,0,0,0,0,1,0.035773394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.3444,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.046382793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.8388,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.81,0,0,1,0,0,0.067836851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,246.1486,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.1,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220.7482,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18.1,0,1,0,0,0,0.022434418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,96.2094,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8.88,0,0,1,0,0,0.086764795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.8682,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.15,1,0,0,0,0,0.053930934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39.1506,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
9.5,0,0,1,0,0,0.085437778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188.4872,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
15.25,0,0,1,0,0,0.089998959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,215.1192,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.054288646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,96.6094,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.15,0,0,1,0,0,0.053930934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,123.773,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
16.35,1,0,0,0,0,0.016993204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,95.741,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.06908877,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.3324,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.85,0,0,1,0,0,0.137441201,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,157.663,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.5,0,0,1,0,0,0.051970788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103.699,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
7.905,0,0,1,0,0,0.053930934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109.1254,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17.85,0,0,1,0,0,0.02492239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153.4998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
7.21,0,0,0,0,1,0.144924795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100.8332,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5.175,1,0,0,0,0,0.030349723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.0874,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.226284381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,163.221,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
16.2,0,0,1,0,0,0.050625182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193.1162,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
14,0,0,1,0,0,0.02371512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.8332,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8.42,0,0,1,0,0,0.112177581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.9168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9.3,0,1,0,0,0,0.04774013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.0136,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
9.395,0,0,1,0,0,0.159304333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,226.172,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
17.85,0,0,0,0,1,0.020989308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,260.7936,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.01769927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.2012,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6.13,0,0,1,0,0,0.053930934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.1536,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,1,0,0,0.096658404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,216.9166,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
20.1,0,0,0,0,1,0.054816926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194.282,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
16.5,0,0,0,0,1,0.068511103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,103.699,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
5.615,0,0,1,0,0,0.12574524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122.473,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7.52,0,0,0,0,1,0.044023213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.095,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
12.6,0,0,0,0,1,0.068754395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.5614,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.8,0,0,0,0,1,0.024660202,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87.4172,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
17.6,0,0,0,0,1,0.039214444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98.241,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
20.5,0,0,1,0,0,0.036344721,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.3756,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
11.8,1,0,0,0,0,0.008554052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,116.9492,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.170000805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155.963,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20.25,0,0,1,0,0,0.148302815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,108.3938,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
15.85,0,0,1,0,0,0.081914677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.637,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17.7,0,0,1,0,0,0.029914022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,166.2816,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
6.035,0,0,0,0,1,0.065771344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.324,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,1,0,0,0.043551753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,184.495,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
12.35,0,0,1,0,0,0.163941937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117.0124,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
14.65,0,0,0,0,1,0.099692906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.9666,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
10.895,0,0,1,0,0,0.059834024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.5284,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
15.75,0,0,1,0,0,0.166174549,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.4506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
11.15,1,0,0,0,0,0.119930029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.2744,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8.985,0,0,0,1,0,0.057944376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131.531,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
17.6,0,0,0,0,1,0.065649353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,94.841,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
12.6,1,0,0,0,0,0.080249973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168.679,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
13.15,0,0,0,0,1,0.037952777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.5856,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
9.195,0,0,0,0,1,0.064113698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.5566,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12.6,0,0,1,0,0,0.048841794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.7168,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
19.6,0,0,1,0,0,0.02394662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106.9964,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
12.6,0,0,0,0,1,0.096000183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.7086,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20.2,0,0,1,0,0,0.074177667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93.2462,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
12.6,0,0,0,0,1,0.04368089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.157,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7.75,0,0,0,1,0,0.083268523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.9558,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
